instance,group,n,p,seed,grasp_cost,vnd_cost,final_cost,ils_iterations,ils_improvements,ils_stop_reason,cs_po_triggers,cs_po_improvements,cs_po_total_gain,cs_ils_promotions,time_grasp_s,time_vnd_s,time_ils_s,time_total_s,status
p3038_800.dat,p3038,,800,10,125687.9052,112191.8126,101966.9610,268,53,time_limit,33,18,6325.4426,17,11.5083,275.1965,3612.4623,3899.1672,OK
p3038_900.dat,p3038,,900,10,122228.6350,103096.9397,93617.6459,259,64,time_limit,32,23,5476.0115,17,15.6347,341.2373,3608.7895,3965.6616,OK
pr2392_020.txt,pr2392,,20,10,2266009.8028,2266009.8028,2229335.6293,269,22,iter_limit,30,8,5346.0359,8,0.5395,0.1340,634.7730,635.4466,OK
pr2392_075.txt,pr2392,,75,10,1168167.6754,1166704.5168,1107406.3513,124,15,iter_limit,15,7,25432.9748,7,0.9263,1.3227,282.1334,284.3825,OK
pr2392_150.txt,pr2392,,150,10,787418.7617,768697.0541,720432.2934,164,12,iter_limit,20,6,36996.2598,6,1.0080,4.8694,479.7315,485.6090,OK
pr2392_300.txt,pr2392,,300,10,513199.4535,499116.5477,465078.0760,164,20,iter_limit,20,10,27514.2857,10,1.7525,14.0664,1198.9377,1214.7567,OK
pr2392_500.txt,pr2392,,500,10,386134.4869,344669.9531,318875.7981,164,24,iter_limit,20,11,20069.0773,11,3.5145,62.2337,1307.7731,1373.5214,OK
rl1304_010.txt,rl1304,,10,10,2179131.8854,2178526.2816,2147293.4320,243,12,iter_limit,23,9,6838.9483,5,0.1406,0.1293,216.0544,216.3244,OK
rl1304_050.txt,rl1304,,50,10,848097.6643,845096.3590,819605.7147,118,7,iter_limit,12,4,11778.5320,3,0.1987,0.3539,273.2831,273.8357,OK
rl1304_100.txt,rl1304,,100,10,556825.3466,553233.1462,500374.0940,260,21,iter_limit,32,12,25780.5355,12,0.2312,0.5739,867.7530,868.5582,OK
rl1304_200.txt,rl1304,,200,10,353256.9505,314242.5607,279836.4305,188,27,iter_limit,23,13,16511.5671,13,0.4271,6.9455,866.6659,874.0386,OK
rl1304_300.txt,rl1304,,300,10,254851.8390,223121.0857,193693.0398,156,23,iter_limit,19,8,14249.8660,7,0.7288,13.4732,811.0033,825.2054,OK
u724_010.txt,u724,,10,10,183751.4992,183751.4992,181825.2877,110,12,iter_limit,8,4,710.8665,3,0.0426,0.0120,15.2986,15.3534,OK
u724_030.txt,u724,,30,10,99530.9977,99530.9977,95712.2190,93,4,iter_limit,8,2,3283.3444,2,0.0451,0.0145,14.5615,14.6212,OK
u724_075.txt,u724,,75,10,60094.9251,59002.2864,55284.8724,125,8,iter_limit,15,4,2415.0826,3,0.0564,0.1885,23.9647,24.2097,OK
u724_125.txt,u724,,125,10,48136.6986,41438.0052,39496.1646,151,13,iter_limit,18,7,1031.0415,6,0.0971,1.4068,385.4262,386.9302,OK
u724_200.txt,u724,,200,10,35075.2189,30126.2233,28131.1492,135,14,iter_limit,16,6,1190.4453,5,0.1555,4.2240,635.3322,639.7117,OK
